"ID","pracword","valence","word","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_3.keys","key_resp_3.rt","key_resp_4.keys","key_resp_4.rt","response.keys","response.corr","response.rt","date","frameRate","expName","session","participant","trial40","trial40c","rt","logrt","id","valenceE","rtms","idcat","valence2","valcat","val2cat"
221,NA,"negative","withdrawn",NA,NA,NA,NA,0,27,27,38,NA,NA,NA,NA,"up",0,1.658904076,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,28,0.2,1.658904076,7.41391246814506,221,-0.5,1658.904076,"221",-1,"-0.5","-1"
221,NA,"positive","neat",NA,NA,NA,NA,0,28,28,5,NA,NA,NA,NA,"up",0,1.011132002,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,29,0.225,1.011132002,6.91882577627396,221,0.5,1011.132002,"221",1,"0.5","1"
221,NA,"negative","stubborn",NA,NA,NA,NA,0,29,29,39,NA,NA,NA,NA,"up",0,1.275840998,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,30,0.25,1.275840998,7.15136084642243,221,-0.5,1275.840998,"221",-1,"-0.5","-1"
221,NA,"positive","orderly",NA,NA,NA,NA,0,30,30,14,NA,NA,NA,NA,"up",0,0.842937946,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,31,0.275,0.842937946,6.73689334437903,221,0.5,842.937946,"221",1,"0.5","1"
221,NA,"positive","ambitious",NA,NA,NA,NA,0,31,31,10,NA,NA,NA,NA,"up",0,0.975550175,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,32,0.3,0.975550175,6.88300159390188,221,0.5,975.550175,"221",1,"0.5","1"
221,NA,"positive","talented",NA,NA,NA,NA,0,32,32,0,NA,NA,NA,NA,"down",0,1.642147064,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,33,0.325,1.642147064,7.40375984994817,221,0.5,1642.147064,"221",1,"0.5","1"
221,NA,"negative","forgetful",NA,NA,NA,NA,0,33,33,31,NA,NA,NA,NA,"down",0,1.525475025,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,34,0.35,1.525475025,7.33006113234129,221,-0.5,1525.475025,"221",-1,"-0.5","-1"
221,NA,"positive","proud",NA,NA,NA,NA,0,34,34,11,NA,NA,NA,NA,"up",0,1.210244179,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,35,0.375,1.210244179,7.09857741905819,221,0.5,1210.244179,"221",1,"0.5","1"
221,NA,"positive","trusting",NA,NA,NA,NA,0,35,35,8,NA,NA,NA,NA,"up",0,1.025934935,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,36,0.4,1.025934935,6.93335960754049,221,0.5,1025.934935,"221",1,"0.5","1"
221,NA,"negative","gullible",NA,NA,NA,NA,0,36,36,34,NA,NA,NA,NA,"up",0,1.275892973,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,37,0.425,1.275892973,7.15140158342762,221,-0.5,1275.892973,"221",-1,"-0.5","-1"
221,NA,"negative","clumsy",NA,NA,NA,NA,0,37,37,23,NA,NA,NA,NA,"up",0,1.44313693,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,38,0.45,1.44313693,7.27457444685675,221,-0.5,1443.13693,"221",-1,"-0.5","-1"
221,NA,"negative","impulsive",NA,NA,NA,NA,0,38,38,21,NA,NA,NA,NA,"up",0,1.658541918,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,39,0.475,1.658541918,7.41369413271347,221,-0.5,1658.541918,"221",-1,"-0.5","-1"
221,NA,"positive","wise",NA,NA,NA,NA,0,39,39,19,NA,NA,NA,NA,"up",0,0.910953999,"2016_Oct_04_1710",59.9865848,"heterogeneity160929b",1,221,40,0.5,0.910953999,6.81449240092467,221,0.5,910.953999,"221",1,"0.5","1"
222,NA,"negative","withdrawn",NA,NA,NA,NA,0,0,0,38,NA,NA,NA,NA,"down",0,1.025910139,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,1,-0.475,1.025910139,6.93333543807437,222,-0.5,1025.910139,"222",-1,"-0.5","-1"
222,NA,"positive","confident",NA,NA,NA,NA,0,1,1,7,NA,NA,NA,NA,"up",0,0.792237043,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,2,-0.45,0.792237043,6.67486064375127,222,0.5,792.237043,"222",1,"0.5","1"
222,NA,"positive","trusting",NA,NA,NA,NA,0,2,2,8,NA,NA,NA,NA,"up",0,0.858887196,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,3,-0.425,0.858887196,6.75563759322131,222,0.5,858.887196,"222",1,"0.5","1"
222,NA,"negative","gullible",NA,NA,NA,NA,0,3,3,34,NA,NA,NA,NA,"down",0,1.209042072,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,4,-0.4,1.209042072,7.09758364901676,222,-0.5,1209.042072,"222",-1,"-0.5","-1"
222,NA,"positive","inventive",NA,NA,NA,NA,0,4,4,18,NA,NA,NA,NA,"up",0,1.17550993,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,5,-0.375,1.17550993,7.06945731541361,222,0.5,1175.50993,"222",1,"0.5","1"
222,NA,"positive","tender",NA,NA,NA,NA,0,5,5,6,NA,NA,NA,NA,"down",0,1.243238926,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,6,-0.35,1.243238926,7.12547529025576,222,0.5,1243.238926,"222",1,"0.5","1"
222,NA,"negative","fearful",NA,NA,NA,NA,0,6,6,24,NA,NA,NA,NA,"down",0,1.343000889,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,7,-0.325,1.343000889,7.20266185847388,222,-0.5,1343.000889,"222",-1,"-0.5","-1"
222,NA,"positive","artistic",NA,NA,NA,NA,0,7,7,9,NA,NA,NA,NA,"down",0,1.225975037,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,8,-0.3,1.225975037,7.11149175495118,222,0.5,1225.975037,"222",1,"0.5","1"
222,NA,"negative","cynical",NA,NA,NA,NA,0,8,8,37,NA,NA,NA,NA,"down",0,1.475699186,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,9,-0.275,1.475699186,7.29688718086662,222,-0.5,1475.699186,"222",-1,"-0.5","-1"
222,NA,"positive","courageous",NA,NA,NA,NA,0,9,9,15,NA,NA,NA,NA,"up",0,0.724872112,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,10,-0.25,0.724872112,6.58599524205347,222,0.5,724.872112,"222",1,"0.5","1"
222,NA,"negative","inhibited",NA,NA,NA,NA,0,10,10,25,NA,NA,NA,NA,"down",0,1.475407839,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,11,-0.225,1.475407839,7.29668973157151,222,-0.5,1475.407839,"222",-1,"-0.5","-1"
222,NA,"negative","worrying",NA,NA,NA,NA,0,11,11,32,NA,NA,NA,NA,"up",0,1.092560053,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,12,-0.2,1.092560053,6.99627889388009,222,-0.5,1092.560053,"222",-1,"-0.5","-1"
222,NA,"negative","tense",NA,NA,NA,NA,0,12,12,26,NA,NA,NA,NA,"up",0,1.776128054,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,13,-0.175,1.776128054,7.48219102343033,222,-0.5,1776.128054,"222",-1,"-0.5","-1"
222,NA,"negative","stubborn",NA,NA,NA,NA,0,13,13,39,NA,NA,NA,NA,"up",0,1.37562108,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,14,-0.15,1.37562108,7.22666060266285,222,-0.5,1375.62108,"222",-1,"-0.5","-1"
222,NA,"positive","brilliant",NA,NA,NA,NA,0,14,14,12,NA,NA,NA,NA,"up",0,0.742214918,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,15,-0.125,0.742214918,6.60963884812808,222,0.5,742.214918,"222",1,"0.5","1"
222,NA,"positive","outgoing",NA,NA,NA,NA,0,15,15,17,NA,NA,NA,NA,"down",0,1.209107876,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,16,-0.1,1.209107876,7.09763807409497,222,0.5,1209.107876,"222",1,"0.5","1"
222,NA,"positive","ambitious",NA,NA,NA,NA,0,16,16,10,NA,NA,NA,NA,"up",0,0.658806801,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,17,-0.075,0.658806801,6.49043032156532,222,0.5,658.806801,"222",1,"0.5","1"
222,NA,"negative","moody",NA,NA,NA,NA,0,17,17,30,NA,NA,NA,NA,"up",0,0.960172892,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,18,-0.05,0.960172892,6.86711336407991,222,-0.5,960.172892,"222",-1,"-0.5","-1"
222,NA,"positive","neat",NA,NA,NA,NA,0,18,18,5,NA,NA,NA,NA,"up",0,0.660830021,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,19,-0.025,0.660830021,6.4934966524702,222,0.5,660.830021,"222",1,"0.5","1"
222,NA,"positive","wise",NA,NA,NA,NA,0,19,19,19,NA,NA,NA,NA,"up",0,0.644026995,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,20,0,0.644026995,6.4677406429277,222,0.5,644.026995,"222",1,"0.5","1"
222,NA,"negative","childish",NA,NA,NA,NA,0,20,20,29,NA,NA,NA,NA,"down",0,1.209303141,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,21,0.025,1.209303141,7.09779955615824,222,-0.5,1209.303141,"222",-1,"-0.5","-1"
222,NA,"positive","disciplined",NA,NA,NA,NA,0,21,21,1,NA,NA,NA,NA,"up",0,0.858337164,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,22,0.05,0.858337164,6.75499698733239,222,0.5,858.337164,"222",1,"0.5","1"
222,NA,"positive","tidy",NA,NA,NA,NA,0,22,22,4,NA,NA,NA,NA,"up",0,0.810975075,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,23,0.075,0.810975075,6.69823731998098,222,0.5,810.975075,"222",1,"0.5","1"
222,NA,"negative","antisocial",NA,NA,NA,NA,0,23,23,33,NA,NA,NA,NA,"up",0,1.441823006,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,24,0.1,1.441823006,7.27366356828651,222,-0.5,1441.823006,"222",-1,"-0.5","-1"
222,NA,"positive","talented",NA,NA,NA,NA,0,24,24,0,NA,NA,NA,NA,"up",0,0.959349155,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,25,0.125,0.959349155,6.86625509099901,222,0.5,959.349155,"222",1,"0.5","1"
222,NA,"positive","enthusiastic",NA,NA,NA,NA,0,25,25,16,NA,NA,NA,NA,"up",0,0.705557823,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,26,0.15,0.705557823,6.55898872824614,222,0.5,705.557823,"222",1,"0.5","1"
222,NA,"positive","orderly",NA,NA,NA,NA,0,26,26,14,NA,NA,NA,NA,"up",0,0.842880964,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,27,0.175,0.842880964,6.73682574281201,222,0.5,842.880964,"222",1,"0.5","1"
222,NA,"negative","messy",NA,NA,NA,NA,0,27,27,36,NA,NA,NA,NA,"down",0,0.89362812,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,28,0.2,0.89362812,6.79528971547832,222,-0.5,893.62812,"222",-1,"-0.5","-1"
222,NA,"negative","forgetful",NA,NA,NA,NA,0,28,28,31,NA,NA,NA,NA,"up",0,1.491522074,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,29,0.225,1.491522074,7.30755240371119,222,-0.5,1491.522074,"222",-1,"-0.5","-1"
222,NA,"negative","boring",NA,NA,NA,NA,0,29,29,20,NA,NA,NA,NA,"down",0,1.343245983,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,30,0.25,1.343245983,7.20284433909636,222,-0.5,1343.245983,"222",-1,"-0.5","-1"
222,NA,"positive","persistent",NA,NA,NA,NA,0,30,30,13,NA,NA,NA,NA,"up",0,0.991967916,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,31,0.275,0.991967916,6.8996907640199,222,0.5,991.967916,"222",1,"0.5","1"
222,NA,"negative","irritable",NA,NA,NA,NA,0,31,31,27,NA,NA,NA,NA,"down",0,1.358577013,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,32,0.3,1.358577013,7.21419311699092,222,-0.5,1358.577013,"222",-1,"-0.5","-1"
222,NA,"negative","impulsive",NA,NA,NA,NA,0,32,32,21,NA,NA,NA,NA,"up",0,1.274959087,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,33,0.325,1.274959087,7.15066936845022,222,-0.5,1274.959087,"222",-1,"-0.5","-1"
222,NA,"negative","timid",NA,NA,NA,NA,0,33,33,28,NA,NA,NA,NA,"down",0,0.860112906,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,34,0.35,0.860112906,6.75706366667681,222,-0.5,860.112906,"222",-1,"-0.5","-1"
222,NA,"negative","insecure",NA,NA,NA,NA,0,34,34,22,NA,NA,NA,NA,"up",0,1.709267139,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,35,0.375,1.709267139,7.44381998394855,222,-0.5,1709.267139,"222",-1,"-0.5","-1"
222,NA,"positive","idealistic",NA,NA,NA,NA,0,35,35,3,NA,NA,NA,NA,"up",0,1.191797972,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,36,0.4,1.191797972,7.08321834668364,222,0.5,1191.797972,"222",1,"0.5","1"
222,NA,"negative","anxious",NA,NA,NA,NA,0,36,36,35,NA,NA,NA,NA,"up",0,0.793051958,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,37,0.425,0.793051958,6.67588874029552,222,-0.5,793.051958,"222",-1,"-0.5","-1"
222,NA,"negative","clumsy",NA,NA,NA,NA,0,37,37,23,NA,NA,NA,NA,"down",0,1.19324708,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,38,0.45,1.19324708,7.08443350878475,222,-0.5,1193.24708,"222",-1,"-0.5","-1"
222,NA,"positive","proud",NA,NA,NA,NA,0,38,38,11,NA,NA,NA,NA,"up",0,0.659780979,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,39,0.475,0.659780979,6.49190792994608,222,0.5,659.780979,"222",1,"0.5","1"
222,NA,"positive","thrifty",NA,NA,NA,NA,0,39,39,2,NA,NA,NA,NA,"down",0,1.109615803,"2016_Oct_04_1730",59.97397598,"heterogeneity160929b",1,222,40,0.5,1.109615803,7.01176911096842,222,0.5,1109.615803,"222",1,"0.5","1"
223,NA,"negative","withdrawn",NA,NA,NA,NA,0,0,0,38,NA,NA,NA,NA,"down",0,0.959180832,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,1,-0.475,0.959180832,6.8660796201942,223,-0.5,959.180832,"223",-1,"-0.5","-1"
223,NA,"negative","cynical",NA,NA,NA,NA,0,1,1,37,NA,NA,NA,NA,"down",0,0.892184019,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,2,-0.45,0.892184019,6.79367241063058,223,-0.5,892.184019,"223",-1,"-0.5","-1"
223,NA,"negative","inhibited",NA,NA,NA,NA,0,2,2,25,NA,NA,NA,NA,"down",0,1.108469963,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,3,-0.425,1.108469963,7.01073593171134,223,-0.5,1108.469963,"223",-1,"-0.5","-1"
223,NA,"negative","tense",NA,NA,NA,NA,0,3,3,26,NA,NA,NA,NA,"down",0,1.060216904,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,4,-0.4,1.060216904,6.96622879258808,223,-0.5,1060.216904,"223",-1,"-0.5","-1"
223,NA,"negative","impulsive",NA,NA,NA,NA,0,4,4,21,NA,NA,NA,NA,"down",0,1.258837938,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,5,-0.375,1.258837938,7.13794430296299,223,-0.5,1258.837938,"223",-1,"-0.5","-1"
223,NA,"positive","disciplined",NA,NA,NA,NA,0,5,5,1,NA,NA,NA,NA,"up",0,0.891479015,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,6,-0.35,0.891479015,6.7928818980469,223,0.5,891.479015,"223",1,"0.5","1"
223,NA,"negative","gullible",NA,NA,NA,NA,0,6,6,34,NA,NA,NA,NA,"down",0,0.909188986,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,7,-0.325,0.909188986,6.81255297795869,223,-0.5,909.188986,"223",-1,"-0.5","-1"
223,NA,"negative","timid",NA,NA,NA,NA,0,7,7,28,NA,NA,NA,NA,"down",0,1.275972128,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,8,-0.3,1.275972128,7.15146362040598,223,-0.5,1275.972128,"223",-1,"-0.5","-1"
223,NA,"positive","trusting",NA,NA,NA,NA,0,8,8,8,NA,NA,NA,NA,"up",0,0.742314816,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,9,-0.275,0.742314816,6.60977343350938,223,0.5,742.314816,"223",1,"0.5","1"
223,NA,"positive","courageous",NA,NA,NA,NA,0,9,9,15,NA,NA,NA,NA,"up",0,0.774888992,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,10,-0.25,0.774888992,6.65271978296504,223,0.5,774.888992,"223",1,"0.5","1"
223,NA,"negative","fearful",NA,NA,NA,NA,0,10,10,24,NA,NA,NA,NA,"down",0,0.792320967,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,11,-0.225,0.792320967,6.67496657108186,223,-0.5,792.320967,"223",-1,"-0.5","-1"
223,NA,"positive","inventive",NA,NA,NA,NA,0,11,11,18,NA,NA,NA,NA,"up",0,0.825495958,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,12,-0.2,0.825495958,6.71598436692179,223,0.5,825.495958,"223",1,"0.5","1"
223,NA,"positive","artistic",NA,NA,NA,NA,0,12,12,9,NA,NA,NA,NA,"up",0,0.609388828,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,13,-0.175,0.609388828,6.41245653359721,223,0.5,609.388828,"223",1,"0.5","1"
223,NA,"negative","moody",NA,NA,NA,NA,0,13,13,30,NA,NA,NA,NA,"down",0,0.793740988,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,14,-0.15,0.793740988,6.67675719644166,223,-0.5,793.740988,"223",-1,"-0.5","-1"
223,NA,"positive","tidy",NA,NA,NA,NA,0,14,14,4,NA,NA,NA,NA,"down",0,0.9606359,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,15,-0.125,0.9606359,6.86759546100793,223,0.5,960.6359,"223",1,"0.5","1"
223,NA,"positive","talented",NA,NA,NA,NA,0,15,15,0,NA,NA,NA,NA,"up",0,0.676153898,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,16,-0.1,0.676153898,6.51642070989573,223,0.5,676.153898,"223",1,"0.5","1"
223,NA,"negative","stubborn",NA,NA,NA,NA,0,16,16,39,NA,NA,NA,NA,"down",0,1.192370892,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,17,-0.075,1.192370892,7.08369895023457,223,-0.5,1192.370892,"223",-1,"-0.5","-1"
223,NA,"negative","messy",NA,NA,NA,NA,0,17,17,36,NA,NA,NA,NA,"down",0,0.776976824,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,18,-0.05,0.776976824,6.65541052238097,223,-0.5,776.976824,"223",-1,"-0.5","-1"
223,NA,"positive","ambitious",NA,NA,NA,NA,0,18,18,10,NA,NA,NA,NA,"up",0,0.758981943,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,19,-0.025,0.758981943,6.6319779865988,223,0.5,758.981943,"223",1,"0.5","1"
223,NA,"positive","brilliant",NA,NA,NA,NA,0,19,19,12,NA,NA,NA,NA,"up",0,0.675781012,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,20,0,0.675781012,6.51586907681532,223,0.5,675.781012,"223",1,"0.5","1"
223,NA,"negative","anxious",NA,NA,NA,NA,0,20,20,35,NA,NA,NA,NA,"down",0,0.842428923,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,21,0.025,0.842428923,6.73628929427595,223,-0.5,842.428923,"223",-1,"-0.5","-1"
223,NA,"positive","enthusiastic",NA,NA,NA,NA,0,21,21,16,NA,NA,NA,NA,"up",0,0.691028118,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,22,0.05,0.691028118,6.53818051469087,223,0.5,691.028118,"223",1,"0.5","1"
223,NA,"positive","persistent",NA,NA,NA,NA,0,22,22,13,NA,NA,NA,NA,"up",0,0.77518487,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,23,0.075,0.77518487,6.65310154284223,223,0.5,775.18487,"223",1,"0.5","1"
223,NA,"positive","idealistic",NA,NA,NA,NA,0,23,23,3,NA,NA,NA,NA,"up",0,0.741786003,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,24,0.1,0.741786003,6.60906079591009,223,0.5,741.786003,"223",1,"0.5","1"
223,NA,"positive","wise",NA,NA,NA,NA,0,24,24,19,NA,NA,NA,NA,"up",0,0.727617979,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,25,0.125,0.727617979,6.58977615634418,223,0.5,727.617979,"223",1,"0.5","1"
223,NA,"positive","outgoing",NA,NA,NA,NA,0,25,25,17,NA,NA,NA,NA,"up",0,0.709259987,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,26,0.15,0.709259987,6.56422215466138,223,0.5,709.259987,"223",1,"0.5","1"
223,NA,"positive","neat",NA,NA,NA,NA,0,26,26,5,NA,NA,NA,NA,"up",0,0.825477123,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,27,0.175,0.825477123,6.7159615500749,223,0.5,825.477123,"223",1,"0.5","1"
223,NA,"negative","worrying",NA,NA,NA,NA,0,27,27,32,NA,NA,NA,NA,"up",0,0.842504025,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,28,0.2,0.842504025,6.73637843966318,223,-0.5,842.504025,"223",-1,"-0.5","-1"
223,NA,"negative","antisocial",NA,NA,NA,NA,0,28,28,33,NA,NA,NA,NA,"down",0,0.791889906,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,29,0.225,0.791889906,6.67442237457622,223,-0.5,791.889906,"223",-1,"-0.5","-1"
223,NA,"negative","boring",NA,NA,NA,NA,0,29,29,20,NA,NA,NA,NA,"down",0,0.960078001,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,30,0.25,0.960078001,6.86701453220286,223,-0.5,960.078001,"223",-1,"-0.5","-1"
223,NA,"negative","forgetful",NA,NA,NA,NA,0,30,30,31,NA,NA,NA,NA,"up",0,0.742112875,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,31,0.275,0.742112875,6.60950135423941,223,-0.5,742.112875,"223",-1,"-0.5","-1"
223,NA,"negative","insecure",NA,NA,NA,NA,0,31,31,22,NA,NA,NA,NA,"down",0,0.892579079,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,32,0.3,0.892579079,6.79411511365027,223,-0.5,892.579079,"223",-1,"-0.5","-1"
223,NA,"positive","confident",NA,NA,NA,NA,0,32,32,7,NA,NA,NA,NA,"up",0,0.642270803,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,33,0.325,0.642270803,6.46501002627897,223,0.5,642.270803,"223",1,"0.5","1"
223,NA,"positive","proud",NA,NA,NA,NA,0,33,33,11,NA,NA,NA,NA,"up",0,0.676682949,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,34,0.35,0.676682949,6.5172028456398,223,0.5,676.682949,"223",1,"0.5","1"
223,NA,"negative","childish",NA,NA,NA,NA,0,34,34,29,NA,NA,NA,NA,"down",0,0.825799942,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,35,0.375,0.825799942,6.71635254321706,223,-0.5,825.799942,"223",-1,"-0.5","-1"
223,NA,"negative","irritable",NA,NA,NA,NA,0,35,35,27,NA,NA,NA,NA,"down",0,0.742174149,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,36,0.4,0.742174149,6.60958391778547,223,-0.5,742.174149,"223",-1,"-0.5","-1"
223,NA,"positive","orderly",NA,NA,NA,NA,0,36,36,14,NA,NA,NA,NA,"up",0,0.842890024,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,37,0.425,0.842890024,6.73683649160299,223,0.5,842.890024,"223",1,"0.5","1"
223,NA,"positive","thrifty",NA,NA,NA,NA,0,37,37,2,NA,NA,NA,NA,"down",0,0.842983961,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,38,0.45,0.842983961,6.73694793172359,223,0.5,842.983961,"223",1,"0.5","1"
223,NA,"negative","clumsy",NA,NA,NA,NA,0,38,38,23,NA,NA,NA,NA,"down",0,0.859973907,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,39,0.475,0.859973907,6.75690204808959,223,-0.5,859.973907,"223",-1,"-0.5","-1"
223,NA,"positive","tender",NA,NA,NA,NA,0,39,39,6,NA,NA,NA,NA,"up",0,0.859266043,"2016_Oct_04_1741",60.02109315,"heterogeneity160929b",1,223,40,0.5,0.859266043,6.7560785864896,223,0.5,859.266043,"223",1,"0.5","1"
224,NA,"negative","fearful",NA,NA,NA,NA,0,0,0,24,NA,NA,NA,NA,"down",0,0.709767818,"2016_Oct_04_1802",60.00924253,"heterogeneity160929b",1,224,1,-0.475,0.709767818,6.56493789965227,224,-0.5,709.767818,"224",-1,"-0.5","-1"
224,NA,"negative","childish",NA,NA,NA,NA,0,1,1,29,NA,NA,NA,NA,"up",0,0.692532063,"2016_Oct_04_1802",60.00924253,"heterogeneity160929b",1,224,2,-0.45,0.692532063,6.54035453735068,224,-0.5,692.532063,"224",-1,"-0.5","-1"
224,NA,"positive","orderly",NA,NA,NA,NA,0,2,2,14,NA,NA,NA,NA,"down",0,0.692610979,"2016_Oct_04_1802",60.00924253,"heterogeneity160929b",1,224,3,-0.425,0.692610979,6.54046848370523,224,0.5,692.610979,"224",1,"0.5","1"
224,NA,"positive","inventive",NA,NA,NA,NA,0,3,3,18,NA,NA,NA,NA,"up",0,0.675531149,"2016_Oct_04_1802",60.00924253,"heterogeneity160929b",1,224,4,-0.4,0.675531149,6.51549926884636,224,0.5,675.531149,"224",1,"0.5","1"
224,NA,"positive","wise",NA,NA,NA,NA,0,4,4,19,NA,NA,NA,NA,"up",0,0.57772398,"2016_Oct_04_1802",60.00924253,"heterogeneity160929b",1,224,5,-0.375,0.57772398,6.35909621135969,224,0.5,577.72398,"224",1,"0.5","1"
224,NA,"positive","confident",NA,NA,NA,NA,0,5,5,7,NA,NA,NA,NA,"up",0,0.642108917,"2016_Oct_04_1802",60.00924253,"heterogeneity160929b",1,224,6,-0.35,0.642108917,6.46475794194855,224,0.5,642.108917,"224",1,"0.5","1"
224,NA,"positive","artistic",NA,NA,NA,NA,0,6,6,9,NA,NA,NA,NA,"down",0,0.575989962,"2016_Oct_04_1802",60.00924253,"heterogeneity160929b",1,224,7,-0.325,0.575989962,6.3560902334607,224,0.5,575.989962,"224",1,"0.5","1"
