"id1","subject","subj","age","gender","gender_TEXT","hispanic","race","race_TEXT","relstat","relstat_TEXT","ass.matrix.1","ass.matrix.2","ass.matrix.3","ass.matrix.4","ass.matrix.5","ass.matrix.6","ass.matrix.7","ass.matrix.8","ass.matrix.9","ass.matrix.10","ass.matrix.11","ass.matrix.12","ass.v","ass.c","rmpredom","rmpredomave","rmpredom.c","rmpredomave.c","prom.matrix.1","prom.matrix.2","prom.matrix.3","prom.matrix.4","prom.matrix.5","prom.v","prom.c","prev.matrix.1","prev.matrix.2","prev.matrix.3","prev.matrix.4","prev.matrix.5","prev.v","prev.c","rfpredom","rfpredomave","rfpredom.c","rfpredomave.c","se.all.1","se.all.2","se.all.3","se.all.4","se.all.5","se.all.6","se.all.7","se.all.8","se.all.9","se.all.10","se.v","se.c","pracword","valence","word","response.rt","session","participant","trial40","trial40c","rt","logrt","id","valenceE","rtms","rt.z"
220,220, 97741,26,2,NA, 0, 2,"",2,"",4,4,3,2,4,5,5,4,5,2,5,5,4.000000,-0.37752525, 1.00000000,4.500000, 0.76262626, 0.003787879,5,2,4,4,4,3.8, 0.14848485,5,5,4,4,4,4.4, 0.66060606,-0.6,4.1,-0.51212121, 0.404545455,6,6,6,6,6,4,6,4,6,6,5.6, 0.47575758,NA,"positive","persistent",0.7584820,1,  220,22, 0.050,0.7584820,6.631319,220, 0.5, 758.4820,-0.664412779
220,220, 97741,26,2,NA, 0, 2,"",2,"",4,4,3,2,4,5,5,4,5,2,5,5,4.000000,-0.37752525, 1.00000000,4.500000, 0.76262626, 0.003787879,5,2,4,4,4,3.8, 0.14848485,5,5,4,4,4,4.4, 0.66060606,-0.6,4.1,-0.51212121, 0.404545455,6,6,6,6,6,4,6,4,6,6,5.6, 0.47575758,NA,"positive","ambitious",1.0416322,1,  220,24, 0.100,1.0416322,6.948544,220, 0.5,1041.6322, 0.130819999
220,220, 97741,26,2,NA, 0, 2,"",2,"",4,4,3,2,4,5,5,4,5,2,5,5,4.000000,-0.37752525, 1.00000000,4.500000, 0.76262626, 0.003787879,5,2,4,4,4,3.8, 0.14848485,5,5,4,4,4,4.4, 0.66060606,-0.6,4.1,-0.51212121, 0.404545455,6,6,6,6,6,4,6,4,6,6,5.6, 0.47575758,NA,"positive","brilliant",0.8400350,1,  220,27, 0.175,0.8400350,6.733444,220, 0.5, 840.0350,-0.435369656
220,220, 97741,26,2,NA, 0, 2,"",2,"",4,4,3,2,4,5,5,4,5,2,5,5,4.000000,-0.37752525, 1.00000000,4.500000, 0.76262626, 0.003787879,5,2,4,4,4,3.8, 0.14848485,5,5,4,4,4,4.4, 0.66060606,-0.6,4.1,-0.51212121, 0.404545455,6,6,6,6,6,4,6,4,6,6,5.6, 0.47575758,NA,"positive","neat",0.7444181,1,  220,30, 0.250,0.7444181,6.612603,220, 0.5, 744.4181,-0.703911330
220,220, 97741,26,2,NA, 0, 2,"",2,"",4,4,3,2,4,5,5,4,5,2,5,5,4.000000,-0.37752525, 1.00000000,4.500000, 0.76262626, 0.003787879,5,2,4,4,4,3.8, 0.14848485,5,5,4,4,4,4.4, 0.66060606,-0.6,4.1,-0.51212121, 0.404545455,6,6,6,6,6,4,6,4,6,6,5.6, 0.47575758,NA,"positive","talented",0.7087421,1,  220,31, 0.275,0.7087421,6.563492,220, 0.5, 708.7421,-0.804108069
220,220, 97741,26,2,NA, 0, 2,"",2,"",4,4,3,2,4,5,5,4,5,2,5,5,4.000000,-0.37752525, 1.00000000,4.500000, 0.76262626, 0.003787879,5,2,4,4,4,3.8, 0.14848485,5,5,4,4,4,4.4, 0.66060606,-0.6,4.1,-0.51212121, 0.404545455,6,6,6,6,6,4,6,4,6,6,5.6, 0.47575758,NA,"positive","outgoing",0.5760629,1,  220,32, 0.300,0.5760629,6.356217,220, 0.5, 576.0629,-1.176740224
220,220, 97741,26,2,NA, 0, 2,"",2,"",4,4,3,2,4,5,5,4,5,2,5,5,4.000000,-0.37752525, 1.00000000,4.500000, 0.76262626, 0.003787879,5,2,4,4,4,3.8, 0.14848485,5,5,4,4,4,4.4, 0.66060606,-0.6,4.1,-0.51212121, 0.404545455,6,6,6,6,6,4,6,4,6,6,5.6, 0.47575758,NA,"positive","inventive",1.1422141,1,  220,33, 0.325,1.1422141,7.040724,220, 0.5,1142.2141, 0.413306159
220,220, 97741,26,2,NA, 0, 2,"",2,"",4,4,3,2,4,5,5,4,5,2,5,5,4.000000,-0.37752525, 1.00000000,4.500000, 0.76262626, 0.003787879,5,2,4,4,4,3.8, 0.14848485,5,5,4,4,4,4.4, 0.66060606,-0.6,4.1,-0.51212121, 0.404545455,6,6,6,6,6,4,6,4,6,6,5.6, 0.47575758,NA,"positive","confident",0.7590220,1,  220,37, 0.425,0.7590220,6.632031,220, 0.5, 759.0220,-0.662896128
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","cynical",1.4094579,1,  221,18,-0.050,1.4094579,7.250960,221,-0.5,1409.4579, 1.163865691
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","idealistic",1.4229231,1,  221,26, 0.150,1.4229231,7.260469,221, 0.5,1422.9231, 1.201682869
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","withdrawn",1.6589041,1,  221,28, 0.200,1.6589041,7.413912,221,-0.5,1658.9041, 1.864440017
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","neat",1.0111320,1,  221,29, 0.225,1.0111320,6.918826,221, 0.5,1011.1320, 0.045159675
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","stubborn",1.2758410,1,  221,30, 0.250,1.2758410,7.151361,221,-0.5,1275.8410, 0.788599987
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","orderly",0.8429379,1,  221,31, 0.275,0.8429379,6.736893,221, 0.5, 842.9379,-0.427216569
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","ambitious",0.9755502,1,  221,32, 0.300,0.9755502,6.883002,221, 0.5, 975.5502,-0.054772571
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","proud",1.2102442,1,  221,35, 0.375,1.2102442,7.098577,221, 0.5,1210.2442, 0.604370058
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","trusting",1.0259349,1,  221,36, 0.400,1.0259349,6.933360,221, 0.5,1025.9349, 0.086733998
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","gullible",1.2758930,1,  221,37, 0.425,1.2758930,7.151402,221,-0.5,1275.8930, 0.788745960
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","clumsy",1.4431369,1,  221,38, 0.450,1.4431369,7.274574,221,-0.5,1443.1369, 1.258453834
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","boring",1.4429121,1,  221,20, 0.000,1.4429121,7.274419,221,-0.5,1442.9121, 1.257822400
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","tender",1.9265790,1,  221,24, 0.100,1.9265790,7.563501,221, 0.5,1926.5790, 2.616210193
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","tidy",0.9109099,1,  221,25, 0.125,0.9109099,6.814444,221, 0.5, 910.9099,-0.236316053
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","courageous",1.3750410,1,  221, 1,-0.475,1.3750410,7.226239,221, 0.5,1375.0410, 1.067205126
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","anxious",1.1259029,1,  221, 2,-0.450,1.1259029,7.026341,221,-0.5,1125.9029, 0.367495927
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","antisocial",1.5917561,1,  221, 3,-0.425,1.5917561,7.372593,221,-0.5,1591.7561, 1.675853648
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","artistic",1.1425321,1,  221, 4,-0.400,1.1425321,7.041002,221, 0.5,1142.5321, 0.414199409
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","worrying",1.1425910,1,  221, 5,-0.375,1.1425910,7.041054,221,-0.5,1142.5910, 0.414364802
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","tense",1.3268850,1,  221, 7,-0.325,1.3268850,7.190589,221,-0.5,1326.8850, 0.931958008
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","disciplined",0.9746041,1,  221, 8,-0.300,0.9746041,6.882031,221, 0.5, 974.6041,-0.057429556
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","insecure",1.8092940,1,  221,11,-0.225,1.8092940,7.500692,221,-0.5,1809.2940, 2.286812973
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","persistent",1.0250790,1,  221,13,-0.175,1.0250790,6.932525,221, 0.5,1025.0790, 0.084330122
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","fearful",1.1595669,1,  221,17,-0.075,1.1595669,7.055802,221,-0.5,1159.5669, 0.462041886
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"negative","impulsive",1.6585419,1,  221,39, 0.475,1.6585419,7.413694,221,-0.5,1658.5419, 1.863422890
221,221, 96043,30,1,NA, 0, 2,"",3,"",4,4,5,6,2,5,5,5,6,4,4,4,4.500000, 0.12247475,-0.75000000,4.125000,-0.98737374,-0.371212121,3,2,2,4,4,3.0,-0.65151515,4,4,4,4,4,4.0, 0.26060606,-1.0,3.5,-0.91212121,-0.195454545,3,2,7,5,6,2,6,1,2,2,3.6,-1.52424242,NA,"positive","wise",0.9109540,1,  221,40, 0.500,0.9109540,6.814492,221, 0.5, 910.9540,-0.236192175
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","confident",0.7922370,1,  222, 2,-0.450,0.7922370,6.674861,222, 0.5, 792.2370,-0.569611031
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","trusting",0.8588872,1,  222, 3,-0.425,0.8588872,6.755638,222, 0.5, 858.8872,-0.382422793
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","inventive",1.1755099,1,  222, 5,-0.375,1.1755099,7.069457,222, 0.5,1175.5099, 0.506818251
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","courageous",0.7248721,1,  222,10,-0.250,0.7248721,6.585995,222, 0.5, 724.8721,-0.758806737
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"negative","worrying",1.0925601,1,  222,12,-0.200,1.0925601,6.996279,222,-0.5,1092.5601, 0.273851925
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"negative","tense",1.7761281,1,  222,13,-0.175,1.7761281,7.482191,222,-0.5,1776.1281, 2.193665817
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"negative","stubborn",1.3756211,1,  222,14,-0.150,1.3756211,7.226661,222,-0.5,1375.6211, 1.068834269
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","brilliant",0.7422149,1,  222,15,-0.125,0.7422149,6.609639,222, 0.5, 742.2149,-0.710099133
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","ambitious",0.6588068,1,  222,17,-0.075,0.6588068,6.490430,222, 0.5, 658.8068,-0.944352435
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"negative","moody",0.9601729,1,  222,18,-0.050,0.9601729,6.867113,222,-0.5, 960.1729,-0.097959966
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","neat",0.6608300,1,  222,19,-0.025,0.6608300,6.493497,222, 0.5, 660.8300,-0.938670183
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","proud",0.6597810,1,  222,39, 0.475,0.6597810,6.491908,222, 0.5, 659.7810,-0.941616437
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","wise",0.6440270,1,  222,20, 0.000,0.6440270,6.467741,222, 0.5, 644.0270,-0.985861805
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","disciplined",0.8583372,1,  222,22, 0.050,0.8583372,6.754997,222, 0.5, 858.3372,-0.383967569
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","tidy",0.8109751,1,  222,23, 0.075,0.8109751,6.698237,222, 0.5, 810.9751,-0.516984908
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"negative","antisocial",1.4418230,1,  222,24, 0.100,1.4418230,7.273664,222,-0.5,1441.8230, 1.254763653
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","talented",0.9593492,1,  222,25, 0.125,0.9593492,6.866255,222, 0.5, 959.3492,-0.100273447
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","enthusiastic",0.7055578,1,  222,26, 0.150,0.7055578,6.558989,222, 0.5, 705.5578,-0.813051290
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","orderly",0.8428810,1,  222,27, 0.175,0.8428810,6.736826,222, 0.5, 842.8810,-0.427376604
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"negative","forgetful",1.4915221,1,  222,29, 0.225,1.4915221,7.307552,222,-0.5,1491.5221, 1.394344442
222,222,109057,26,1,NA, 0, 2,"",1,"",4,5,3,6,2,5,5,5,5,4,5,5,4.500000, 0.12247475, 0.16666667,4.583333,-0.07070707, 0.087121212,4,3,4,3,4,3.6,-0.05151515,4,4,2,4,4,3.6,-0.13939394, 0.0,3.6, 0.08787879,-0.095454545,4,5,5,5,5,4,6,3,6,5,4.8,-0.32424242,NA,"positive","persistent",0.9919679,1,  222,31, 0.275,0.9919679,6.899691,222, 0.5, 991.9679,-0.008663029
