73,1,2,27,0.96360371,1,-3.85,0,1.55,7,-1,-0.5,26,1.01867371084535,
74,1,2,28,1.061514195,1,-3.85,0.95,-0.2,12,-1,-0.5,27,1.04206427600293,
75,1,2,29,0.911374955,1,1.95,1.9,1.7,8,1,0.5,28,1.1039235956186,
76,1,2,30,0.871874526,1,-2.25,-0.45,1.65,9,-1,-0.5,29,1.02843218869581,
77,1,2,31,0.950359053,1,-4.1,-0.85,0.25,9,-1,-0.5,30,1.03858225365892,
78,1,2,32,1.061581,1,-3.35,0.2,0.45,14,-1,-0.5,31,1.0236206853704,
79,1,2,33,0.850668417,1,-1.736842105,-0.8,0.35,10,-1,-0.5,32,1.02730492422852,
80,1,2,34,1.020989812,1,-2.25,1.9,-0.1,8,-1,-0.5,33,1.03267490047761,
81,1,2,35,1.050972692,1,0.1,-0.5,-0.85,8,1,0.5,34,1.08171568752194,
83,1,2,37,0.933497267,1,-3.55,1.8,0.25,8,-1,-0.5,36,1.03643534417094,
84,1,2,38,1.002776962,1,-2.55,0,-0.9,10,-1,-0.5,37,1.03690296273117,
85,1,2,39,0.892097868,1,-2.05,1,1.6,9,-1,-0.5,38,1.04505548032961,
86,1,2,40,1.114691143,1,-0.3,0.85,0.6,10,-1,-0.5,39,1.01472039704105,
87,1,2,41,0.901284226,1,0.35,0.842105263,1.5,9,1,0.5,40,1.10501782935445,
88,1,2,42,0.97141971,1,0.3,0.1,1.05,9,1,0.5,41,1.09167108128051,
89,1,2,43,0.990929241,1,-4.7,1.95,1.2,11,-1,-0.5,42,1.0306362082388,
90,1,2,44,1.331104376,1,0.85,0.9,1.15,6,1,0.5,43,1.10812869959191,
91,1,2,45,0.973798218,1,1.45,0.3,1.65,10,1,0.5,44,1.10883816092755,
92,1,2,46,1.144617981,1,-2.15,0.15,-0.05,8,-1,-0.5,45,1.02796618805662,
93,1,3,1,0.911637485,1,1.65,0.1,0.6,8,1,0.5,0,1.16984498520087,
94,1,3,2,1.09782697,1,2.05,0.05,1.6,10,1,0.5,1,1.18001031686926,
95,1,3,3,0.78781997,1,-2,1.6,0.5,7,-1,-0.5,2,1.10470651794734,
96,1,3,4,1.150374752,1,0.2,0.8,0.2,11,1,0.5,3,1.18114436955612,
97,1,3,5,0.957339545,1,1.15,1.1,1.75,8,1,0.5,4,1.17129129633286,
98,1,3,6,0.700668898,1,-0.2,1.15,0.15,11,-1,-0.5,5,1.09805291781862,
99,1,3,7,0.920535959,1,1.05,1.35,1.55,9,1,0.5,6,1.14536353620185,
100,1,3,8,0.880586733,1,0.85,0.9,-0.05,8,1,0.5,7,1.14765370900269,
101,1,3,9,1.158292857,1,1.9,1.2,1.8,12,1,0.5,8,1.16816080422166,
102,1,3,10,1.03870374,1,1.8,1.7,0.315789474,10,1,0.5,9,1.17680201108769,
103,1,3,11,0.970781406,1,-2.684210526,0.05,1.526315789,10,-1,-0.5,10,1.11403031121524,
104,1,3,12,0.657969071,1,0.4,0.45,1.4,10,1,0.5,11,1.17679565704712,
105,1,3,13,0.791203812,1,-4.15,0.55,-0.45,8,-1,-0.5,12,1.10091358262736,
107,1,3,15,0.848144711,1,-3.105263158,1.4,1.5,9,-1,-0.5,14,1.09802931980344,
108,1,3,16,0.777985008,1,-2.7,1.7,-0.35,10,-1,-0.5,15,1.08874428781106,
109,1,3,17,0.890744684,1,-2.15,0.15,1.4,9,-1,-0.5,16,1.10861760440513,
110,1,3,18,0.868708601,1,0.2,0.2,-0.1,10,1,0.5,17,1.18018531490918,
111,1,3,19,0.882391861,1,0.95,0.05,0.05,9,1,0.5,18,1.14836425391205,
112,1,3,20,1.000079729,1,-0.1,0,0.25,11,-1,-0.5,19,1.10312674181915,
113,1,3,21,0.868620203,1,-4.35,0.15,1.3,10,-1,-0.5,20,1.09531520765482,
114,1,3,22,0.990120305,1,-3.1,1.3,0.8,12,-1,-0.5,21,1.09476854120666,
115,1,3,23,0.798346827,1,0.35,0.15,-0.35,11,1,0.5,22,1.18147780976211,
116,1,3,24,0.748300973,1,-3.45,-0.75,-0.6,7,-1,-0.5,23,1.08972913144326,
117,1,3,25,0.707661071,1,0.75,1.05,1.4,8,1,0.5,24,1.19188658212533,
118,1,3,26,0.865146628,1,0.65,0.2,-0.5,9,1,0.5,25,1.16258290319553,
119,1,3,27,1.192095872,1,-3.85,0,1.55,7,-1,-0.5,26,1.11442330779748,
120,1,3,28,0.948962188,1,-3.85,0.95,-0.2,12,-1,-0.5,27,1.09635841473374,
121,1,3,29,1.119303703,1,1.95,1.9,1.7,8,1,0.5,28,1.18493773323668,
122,1,3,31,0.877929338,1,-4.1,-0.85,0.25,9,-1,-0.5,30,1.08746032989749,
123,1,3,32,0.728132349,1,-3.35,0.2,0.45,14,-1,-0.5,31,1.12029752242243,
124,1,3,33,1.329037541,1,-1.736842105,-0.8,0.35,10,-1,-0.5,32,1.09437728236309,
125,1,3,34,0.720024947,1,-2.25,1.9,-0.1,8,-1,-0.5,33,1.09513283101629,
126,1,3,35,0.908431323,1,0.1,-0.5,-0.85,8,1,0.5,34,1.18811385896838,
127,1,3,36,0.821503289,1,-3.45,1.1,-0.25,8,-1,-0.5,35,1.09931259755925,
128,1,3,37,1.157986801,1,-3.55,1.8,0.25,8,-1,-0.5,36,1.10609133344946,
129,1,3,38,0.761162857,1,-2.55,0,-0.9,10,-1,-0.5,37,1.09976047406431,
130,1,3,39,0.860992259,1,-2.05,1,1.6,9,-1,-0.5,38,1.10517992947464,
131,1,3,40,0.891296876,1,-0.3,0.85,0.6,10,-1,-0.5,39,1.09706631276231,
132,1,3,41,0.838427774,1,0.35,0.842105263,1.5,9,1,0.5,40,1.17131153850875,
133,1,3,42,0.991192808,1,0.3,0.1,1.05,9,1,0.5,41,1.16455903297568,
134,1,3,43,1.068836947,1,-4.7,1.95,1.2,11,-1,-0.5,42,1.09043419706542,
136,1,3,45,0.86874571,1,1.45,0.3,1.65,10,1,0.5,44,1.17366384810313,
137,1,3,46,1.139240286,1,-2.15,0.15,-0.05,8,-1,-0.5,45,1.10591912491648,
138,1,4,1,0.526671282,1,1.65,0.1,0.6,8,1,0.5,0,1.15751080607601,
139,1,4,3,0.793136793,1,-2,1.6,0.5,7,-1,-0.5,2,1.08226940685279,
140,1,4,5,0.673237041,1,1.15,1.1,1.75,8,1,0.5,4,1.15334037327105,
141,1,4,6,0.702883793,1,-0.2,1.15,0.15,11,-1,-0.5,5,1.08736934444842,
142,1,4,7,0.650891199,1,1.05,1.35,1.55,9,1,0.5,6,1.1599153806369,
143,1,4,8,0.603235444,1,0.85,0.9,-0.05,8,1,0.5,7,1.17173801643573,
144,1,4,9,0.654938267,1,1.9,1.2,1.8,12,1,0.5,8,1.16171328785719,
145,1,4,10,0.670461286,1,1.8,1.7,0.315789474,10,1,0.5,9,1.16395133769733,
146,1,4,11,0.600241237,1,-2.684210526,0.05,1.526315789,10,-1,-0.5,10,1.09073590590353,
147,1,4,12,0.922344256,1,0.4,0.45,1.4,10,1,0.5,11,1.15500564563584,
148,1,4,13,0.873737977,1,-4.15,0.55,-0.45,8,-1,-0.5,12,1.08471350274254,
149,1,4,14,0.733003914,1,-3.75,0.5,0.6,9,-1,-0.5,13,1.09678772772931,
150,1,4,15,0.49052644,1,-3.105263158,1.4,1.5,9,-1,-0.5,14,1.08599637837363,
151,1,4,16,0.700371737,1,-2.7,1.7,-0.35,10,-1,-0.5,15,1.08901244280958,
152,1,4,17,0.612826098,1,-2.15,0.15,1.4,9,-1,-0.5,16,1.09722654503053,
153,1,4,18,0.720205748,1,0.2,0.2,-0.1,10,1,0.5,17,1.15295589061735,
154,1,4,19,0.790817684,1,0.95,0.05,0.05,9,1,0.5,18,1.16662051492799,
155,1,4,20,0.692369677,1,-0.1,0,0.25,11,-1,-0.5,19,1.08590043751414,
156,1,4,21,0.702950977,1,-4.35,0.15,1.3,10,-1,-0.5,20,1.08670350079009,
157,1,4,22,0.690296823,1,-3.1,1.3,0.8,12,-1,-0.5,21,1.07489981880522,
158,1,4,23,0.551020316,1,0.35,0.15,-0.35,11,1,0.5,22,1.1707371427487,
159,1,4,24,0.605002226,1,-3.45,-0.75,-0.6,7,-1,-0.5,23,1.09112146427332,
160,1,4,25,0.583150763,1,0.75,1.05,1.4,8,1,0.5,24,1.16750102439953,
161,1,4,26,0.70472147,1,0.65,0.2,-0.5,9,1,0.5,25,1.14376245863854,
162,1,4,27,0.904059651,1,-3.85,0,1.55,7,-1,-0.5,26,1.08120002823792,
163,1,4,28,0.600614316,1,-3.85,0.95,-0.2,12,-1,-0.5,27,1.10975950167138,
164,1,4,29,0.659900301,1,1.95,1.9,1.7,8,1,0.5,28,1.15796311272893,
165,1,4,30,0.802666004,1,-2.25,-0.45,1.65,9,-1,-0.5,29,1.08887622814661,
166,1,4,31,0.629888034,1,-4.1,-0.85,0.25,9,-1,-0.5,30,1.08007554803292,
167,1,4,32,0.670117526,1,-3.35,0.2,0.45,14,-1,-0.5,31,1.09571131358651,
168,1,4,33,0.590309718,1,-1.736842105,-0.8,0.35,10,-1,-0.5,32,1.08258916700278,
169,1,4,34,0.54758612,1,-2.25,1.9,-0.1,8,-1,-0.5,33,1.08756495370442,
170,1,4,35,0.64078823,1,0.1,-0.5,-0.85,8,1,0.5,34,1.16371433643034,
171,1,4,36,0.632712086,1,-3.45,1.1,-0.25,8,-1,-0.5,35,1.09450437440798,
172,1,4,37,0.832995583,1,-3.55,1.8,0.25,8,-1,-0.5,36,1.08492824087872,
173,1,4,38,0.735307504,1,-2.55,0,-0.9,10,-1,-0.5,37,1.09661454188965,
174,1,4,39,0.679838936,1,-2.05,1,1.6,9,-1,-0.5,38,1.09247584499902,
175,1,4,40,0.577840199,1,-0.3,0.85,0.6,10,-1,-0.5,39,1.06944161830394,
176,1,4,41,0.639625161,1,0.35,0.842105263,1.5,9,1,0.5,40,1.13827349702762,
177,1,4,42,0.743560748,1,0.3,0.1,1.05,9,1,0.5,41,1.15292305193736,
178,1,4,43,0.599912711,1,-4.7,1.95,1.2,11,-1,-0.5,42,1.08588919873127,
179,1,4,44,0.773100929,1,0.85,0.9,1.15,6,1,0.5,43,1.1628122721007,
180,1,4,45,0.581017481,1,1.45,0.3,1.65,10,1,0.5,44,1.16577727938113,
181,1,4,46,0.578399692,1,-2.15,0.15,-0.05,8,-1,-0.5,45,1.09211338063369,
182,1,5,1,0.890831955,1,1.65,0.1,0.6,8,1,0.5,0,1.28298705091436,
183,1,5,2,0.920524259,1,2.05,0.05,1.6,10,1,0.5,1,1.26252854047283,
184,1,5,3,1.01917985,1,-2,1.6,0.5,7,-1,-0.5,2,1.18664437842038,
185,1,5,4,1.180069609,1,0.2,0.8,0.2,11,1,0.5,3,1.28233139458993,
186,1,5,5,0.829414575,1,1.15,1.1,1.75,8,1,0.5,4,1.25034499799988,
187,1,5,6,0.820267335,1,-0.2,1.15,0.15,11,-1,-0.5,5,1.20358823161646,
188,1,5,7,0.860220947,1,1.05,1.35,1.55,9,1,0.5,6,1.28275830111927,
189,1,5,8,0.830674094,1,0.85,0.9,-0.05,8,1,0.5,7,1.26171547807863,
190,1,5,9,1.019169677,1,1.9,1.2,1.8,12,1,0.5,8,1.27319054629521,
191,1,5,10,0.801039857,1,1.8,1.7,0.315789474,10,1,0.5,9,1.2746051013788,
192,1,5,11,0.831878071,1,-2.684210526,0.05,1.526315789,10,-1,-0.5,10,1.1962906614102,
193,1,5,12,0.840743305,1,0.4,0.45,1.4,10,1,0.5,11,1.25833223717891,
194,1,5,13,0.870728684,1,-4.15,0.55,-0.45,8,-1,-0.5,12,1.19496228458707,
195,1,5,14,0.860842921,1,-3.75,0.5,0.6,9,-1,-0.5,13,1.21403512510399,
196,1,5,15,0.76244994,1,-3.105263158,1.4,1.5,9,-1,-0.5,14,1.22543117692354,
197,1,5,16,0.955891462,1,-2.7,1.7,-0.35,10,-1,-0.5,15,1.21544286507326,
198,1,5,17,0.796108421,1,-2.15,0.15,1.4,9,-1,-0.5,16,1.19153233417207,
199,1,5,18,0.810640586,1,0.2,0.2,-0.1,10,1,0.5,17,1.28278533331756,
200,1,5,19,0.710225323,1,0.95,0.05,0.05,9,1,0.5,18,1.27508728069815,
201,1,5,20,1.281056703,1,-0.1,0,0.25,11,-1,-0.5,19,1.1727074701928,
202,1,5,21,0.890477094,1,-4.35,0.15,1.3,10,-1,-0.5,20,1.19295631841135,
203,1,5,22,0.99251747,1,-3.1,1.3,0.8,12,-1,-0.5,21,1.20669356617552,
204,1,5,23,1.221084436,1,0.35,0.15,-0.35,11,1,0.5,22,1.25816394402977,
205,1,5,24,0.609765914,1,-3.45,-0.75,-0.6,7,-1,-0.5,23,1.205242407982,
206,1,5,25,0.640100842,1,0.75,1.05,1.4,8,1,0.5,24,1.26354852486177,
207,1,5,26,0.960132169,1,0.65,0.2,-0.5,9,1,0.5,25,1.2715121647662,
208,1,5,27,0.689310722,1,-3.85,0,1.55,7,-1,-0.5,26,1.21601068222678,
210,1,5,29,0.700575786,1,1.95,1.9,1.7,8,1,0.5,28,1.28255278468856,
211,1,5,30,0.700150203,1,-2.25,-0.45,1.65,9,-1,-0.5,29,1.17850159160089,
212,1,5,31,0.780821786,1,-4.1,-0.85,0.25,9,-1,-0.5,30,1.18013106264741,
213,1,5,32,0.990863538,1,-3.35,0.2,0.45,14,-1,-0.5,31,1.20522929578517,
214,1,5,33,1.029387045,1,-1.736842105,-0.8,0.35,10,-1,-0.5,32,1.21498862081967,
215,1,5,34,1.090668203,1,-2.25,1.9,-0.1,8,-1,-0.5,33,1.21357592339861,
216,1,5,35,0.700027805,1,0.1,-0.5,-0.85,8,1,0.5,34,1.28340280425492,
217,1,5,36,0.721166962,1,-3.45,1.1,-0.25,8,-1,-0.5,35,1.18759756028819,
218,1,5,38,0.87081709,1,-2.55,0,-0.9,10,-1,-0.5,37,1.20076243252508,
219,1,5,39,0.808651534,1,-2.05,1,1.6,9,-1,-0.5,38,1.20067334846118,
220,1,5,40,0.641433376,1,-0.3,0.85,0.6,10,-1,-0.5,39,1.19484689690392,
221,1,5,41,0.900516541,1,0.35,0.842105263,1.5,9,1,0.5,40,1.28156671183783,
222,1,5,42,0.850779391,1,0.3,0.1,1.05,9,1,0.5,41,1.26362299312319,
223,1,5,43,1.122724624,1,-4.7,1.95,1.2,11,-1,-0.5,42,1.21109753730438,
224,1,5,44,0.790365278,1,0.85,0.9,1.15,6,1,0.5,43,1.27561662026979,
225,1,5,45,0.669502177,1,1.45,0.3,1.65,10,1,0.5,44,1.27046075896447,
226,1,5,46,0.792445639,1,-2.15,0.15,-0.05,8,-1,-0.5,45,1.19324971307459,
227,1,6,1,1.361315,1,1.65,0.1,0.6,8,1,0.5,0,1.12044811122341,
228,1,6,2,0.789765139,1,2.05,0.05,1.6,10,1,0.5,1,1.0942629462098,
229,1,6,3,1.300359455,1,-2,1.6,0.5,7,-1,-0.5,2,1.00254165630515,
230,1,6,4,1.000941534,1,0.2,0.8,0.2,11,1,0.5,3,1.0970200721346,
231,1,6,5,0.721097812,1,1.15,1.1,1.75,8,1,0.5,4,1.09428877422224,
232,1,6,6,0.910550605,1,-0.2,1.15,0.15,11,-1,-0.5,5,1.03067784473625,
233,1,6,7,0.734953368,1,1.05,1.35,1.55,9,1,0.5,6,1.10215482431448,
234,1,6,8,1.091229917,1,0.85,0.9,-0.05,8,1,0.5,7,1.09651876333753,
235,1,6,9,0.660856289,1,1.9,1.2,1.8,12,1,0.5,8,1.09478827794102,
236,1,6,10,0.969698226,1,1.8,1.7,0.315789474,10,1,0.5,9,1.09655091715628,
237,1,6,11,0.680324376,1,-2.684210526,0.05,1.526315789,10,-1,-0.5,10,1.02822771304954,
238,1,6,12,1.381919854,1,0.4,0.45,1.4,10,1,0.5,11,1.10027646509178,
239,1,6,13,0.96016253,1,-4.15,0.55,-0.45,8,-1,-0.5,12,1.03760289899802,
240,1,6,14,0.950015876,1,-3.75,0.5,0.6,9,-1,-0.5,13,1.00806072610111,
241,1,6,15,1.460344658,1,-3.105263158,1.4,1.5,9,-1,-0.5,14,1.02385386432887,
242,1,6,16,0.729929857,1,-2.7,1.7,-0.35,10,-1,-0.5,15,1.01432715365673,
243,1,6,17,0.860087079,1,-2.15,0.15,1.4,9,-1,-0.5,16,1.00025850485707,
244,1,6,18,0.725278872,1,0.2,0.2,-0.1,10,1,0.5,17,1.09315844425081,
245,1,6,19,0.849808673,1,0.95,0.05,0.05,9,1,0.5,18,1.09636698136957,
246,1,6,20,0.707327056,1,-0.1,0,0.25,11,-1,-0.5,19,1.02904895016351,
247,1,6,21,0.970037688,1,-4.35,0.15,1.3,10,-1,-0.5,20,1.02103798759277,
248,1,6,22,0.830322286,1,-3.1,1.3,0.8,12,-1,-0.5,21,1.01632315091478,
249,1,6,23,1.349781556,1,0.35,0.15,-0.35,11,1,0.5,22,1.0879909687225,
250,1,6,24,0.810349609,1,-3.45,-0.75,-0.6,7,-1,-0.5,23,1.02188358531494,
251,1,6,25,0.839564241,1,0.75,1.05,1.4,8,1,0.5,24,1.12947839477443,
252,1,6,26,0.91984674,1,0.65,0.2,-0.5,9,1,0.5,25,1.10125906325221,
253,1,6,27,0.801019342,1,-3.85,0,1.55,7,-1,-0.5,26,1.03160288482756,
254,1,6,28,0.799805613,1,-3.85,0.95,-0.2,12,-1,-0.5,27,1.01847440836692,
255,1,6,29,0.850316831,1,1.95,1.9,1.7,8,1,0.5,28,1.11038330833274,
256,1,6,30,0.710618507,1,-2.25,-0.45,1.65,9,-1,-0.5,29,1.02879611599271,
257,1,6,31,0.798124805,1,-4.1,-0.85,0.25,9,-1,-0.5,30,1.03538677114985,
258,1,6,32,1.150497628,1,-3.35,0.2,0.45,14,-1,-0.5,31,1.02893792714185,
259,1,6,33,0.941107244,1,-1.736842105,-0.8,0.35,10,-1,-0.5,32,1.03011451704716,
260,1,6,34,0.760742042,1,-2.25,1.9,-0.1,8,-1,-0.5,33,1.02758533585688,
261,1,6,35,0.890080323,1,0.1,-0.5,-0.85,8,1,0.5,34,1.11978120066476,
262,1,6,36,0.761283135,1,-3.45,1.1,-0.25,8,-1,-0.5,35,1.02583752843425,
263,1,6,37,0.775824643,1,-3.55,1.8,0.25,8,-1,-0.5,36,1.00754534334361,
264,1,6,38,0.590514169,1,-2.55,0,-0.9,10,-1,-0.5,37,1.03238713901207,
265,1,6,39,0.790168718,1,-2.05,1,1.6,9,-1,-0.5,38,1.02661235460753,
266,1,6,40,0.850314759,1,-0.3,0.85,0.6,10,-1,-0.5,39,1.03873190816989,
267,1,6,41,0.781136241,1,0.35,0.842105263,1.5,9,1,0.5,40,1.09978228569394,
268,1,6,42,0.960006271,1,0.3,0.1,1.05,9,1,0.5,41,1.1000701517271,
269,1,6,43,0.771420504,1,-4.7,1.95,1.2,11,-1,-0.5,42,1.0303322033429,
270,1,6,44,1.061040759,1,0.85,0.9,1.15,6,1,0.5,43,1.07393610676686,
271,1,6,45,0.910118357,1,1.45,0.3,1.65,10,1,0.5,44,1.09453547266354,
272,1,6,46,1.060974523,1,-2.15,0.15,-0.05,8,-1,-0.5,45,1.03167511306761,
273,1,7,1,0.918959519,1,1.65,0.1,0.6,8,1,0.5,0,1.04445175922016,
274,1,7,2,1.056795793,1,2.05,0.05,1.6,10,1,0.5,1,1.0464739576344,
275,1,7,3,0.977689786,1,-2,1.6,0.5,7,-1,-0.5,2,0.959348730633248,
276,1,7,4,0.847086282,1,0.2,0.8,0.2,11,1,0.5,3,1.02227512360826,
277,1,7,5,0.907234662,1,1.15,1.1,1.75,8,1,0.5,4,1.04255905368579,
278,1,7,6,0.907812117,1,-0.2,1.15,0.15,11,-1,-0.5,5,0.959392472163354,
279,1,7,7,0.922233541,1,1.05,1.35,1.55,9,1,0.5,6,1.02829135180811,
280,1,7,8,0.887891425,1,0.85,0.9,-0.05,8,1,0.5,7,1.02605015365776,
281,1,7,9,0.686912057,1,1.9,1.2,1.8,12,1,0.5,8,1.00808665885763,
282,1,7,10,0.86582915,1,1.8,1.7,0.315789474,10,1,0.5,9,1.02913914112372,
283,1,7,11,0.889715774,1,-2.684210526,0.05,1.526315789,10,-1,-0.5,10,0.947325855795592,
284,1,7,12,0.850643177,1,0.4,0.45,1.4,10,1,0.5,11,1.02135160737952,
285,1,7,13,0.715672718,1,-4.15,0.55,-0.45,8,-1,-0.5,12,0.957273799575978,
286,1,7,14,0.87431465,1,-3.75,0.5,0.6,9,-1,-0.5,13,0.940116211959672,
287,1,7,15,0.816734459,1,-3.105263158,1.4,1.5,9,-1,-0.5,14,0.958825869928452,
288,1,7,16,0.747152839,1,-2.7,1.7,-0.35,10,-1,-0.5,15,0.974289994247711,
289,1,7,17,0.746498824,1,-2.15,0.15,1.4,9,-1,-0.5,16,0.965503773387085,
290,1,7,18,1.137366278,1,0.2,0.2,-0.1,10,1,0.5,17,1.02369764762572,
